#====================================================================#
# Cross sections computed using SIGMA
#=====================================================================================#
# lambda[micron]   Kabs[cm^2/g]   Ksca[cm^2/g]  Kext[cm^2/g]    albedo    asymmetry_parameter  linear_pol
#=====================================================================================#
   86.413614918447777        35.837401305589545       0.38520140445972456        36.222602710049287        1.0634282896321462E-002   1.6943205606099153E-002  0.56871499941490633     
   87.274527968555901        34.958149744967976       0.36943560603909970        35.327585351007116        1.0457425900142023E-002   1.6600739743603699E-002  0.56871663604089606     
   88.144018038391209        34.087019938933146       0.35431379749022585        34.441333736423374        1.0287458673980499E-002   1.6265169563575856E-002  0.56871887952843347     
   89.022170578240676        33.223895351216179       0.33980966745483343        33.563705018671001        1.0124319328447269E-002   1.5936349836740707E-002  0.56872102690922222     
   89.909071889707477        32.368663705043943       0.32589798359735800        32.694561688641301        9.9679569556848056E-003   1.5614142010396275E-002  0.56872308232668556     
   90.804809134191544        31.521212070409806       0.31255454806144145        31.833766618471241        9.8183338405228061E-003   1.5298407127610270E-002  0.56872435549164291     
   91.709470341455926        30.681435531058284       0.29975615479713863        30.981191685855439        9.6754236517633124E-003   1.4989019590420765E-002  0.56872626543380356     
   92.623144418278002        29.849223879530307       0.28748054862791173        30.136704428158225        9.5392165162991177E-003   1.4685846030050196E-002  0.56872809375485101     
   93.545921157186541        29.024298187410178       0.27570638602423497        29.300004573434403        9.4097727982681342E-003   1.4388423650114822E-002  0.56872911168738294     
   94.477891245286699        28.206906161824676       0.26441319762685628        28.471319359451542        9.2870019224830826E-003   1.4097306447002111E-002  0.56873081534054959     
   95.419146273172345        27.396763127556181       0.25358135205320909        27.650344479609373        9.1710015490118601E-003   1.3812030320497611E-002  0.56873244634220277     
   96.369778743926815        26.593764824298404       0.24319202148322719        26.836956845781639        9.0618330118697223E-003   1.3532472411544986E-002  0.56873322539654958     
   97.329882082214255        25.797813387877607       0.23322714854772114        26.031040536425312        8.9595784010771951E-003   1.3258524266958317E-002  0.56873475044927357     
   98.299550643460549        25.008806909620407       0.22366941459023978        25.232476324210637        8.8643465554598903E-003   1.2990067802709213E-002  0.56873621060884272     
   99.278879723126707        24.226644996578912       0.21450220927338565        24.441147205852289        8.7762741849541481E-003   1.2726987327002249E-002  0.56873677812881385     
   100.26796556607421        23.286538032343472       0.20534315373665432        23.491881186080121        8.7410264044042729E-003   1.2460332171005705E-002  0.56873824166461817     
   101.26690537602303        21.900486719768722       0.19561347732113085        22.096100197089847        8.8528507553968273E-003   1.2175552733825952E-002  0.56873987897163114     
   102.27579732510500        20.509333000826825       0.18632101137810589        20.695654012204937        9.0029052122839893E-003   1.1896825841422340E-002  0.56874054905540161     
   103.29474056351127        19.112399330458022       0.17744702342489921        19.289846353882922        9.1989858379136480E-003   1.1623535273362262E-002  0.56874206020746876     
   104.32383522923698        17.709364236018317       0.16897358172368560        17.878337817741997        9.4513026572302823E-003   1.1356554155895843E-002  0.56874348750212400     
   105.36318245792241        16.299504320943772       0.16088352119977045        16.460387842143533        9.7739811930713048E-003   1.1095248551418448E-002  0.56874390292320032     
   106.41288439279174        16.051035181058793       0.15362183424202414        16.204657015300807        9.4801040279328900E-003   1.0849089296160000E-002  0.56874510698497949     
   107.47304419469170        17.607644204062524       0.14738286684939575        17.755027070911922        8.3009091600233734E-003   1.0622712525683628E-002  0.56874607892554752     
   108.54376605222984        19.157967006791406       0.14141928541633544        19.299386292207732        7.3276571221041632E-003   1.0400946831374810E-002  0.56874700461559735     
   109.62515519201328        20.701785242761368       0.13571912045557685        20.837504363216940        6.5132137750215802E-003   1.0183701417528368E-002  0.56874788624886718     
   110.71731788899106        20.341886928654191       0.13069052967244094        20.472577458326619        6.3836871511889874E-003   9.9929975244139723E-003  0.56874865204067870     
   111.82036147689740        19.003933467716656       0.12607296302767135        19.130006430744327        6.5903251775731890E-003   9.8173665334100740E-003  0.56874934881194195     
   112.93439435880056        17.689163378088271       0.12162808806535400        17.810791466153606        6.8288985526829384E-003   9.6449483569070616E-003  0.56875001862678087     
   114.05952601775633        16.397371208878447       0.11734910163460165        16.514720310513056        7.1057274618147020E-003   9.4756818147791414E-003  0.56875066258724405     
   115.19586702756715        15.242350385453729       0.11296303135333913        15.355313416807073        7.3566086400878063E-003   9.2991711584567063E-003  0.56875134880495315     
   116.34352906364950        14.645980985448203       0.10750167022138146        14.753482655669586        7.2865283899642410E-003   9.0810915786190133E-003  0.56875228245689069     
   117.50262491400890        14.046976879155540       0.10228186066677067        14.149258739822306        7.2287787330444402E-003   8.8676991416305126E-003  0.56875316960421107     
   118.67326849032379        13.444957394493539        9.7293308734005324E-002   13.542250703227532        7.1844267888806221E-003   8.6581244988455635E-003  0.56875401877584397     
   119.85557483914087        12.839795581586143        9.2526155210922334E-002   12.932321736797059        7.1546437750348016E-003   8.4538221548506841E-003  0.56875481917995963     
   121.04966015318088        13.770268321758097        8.9000701873970106E-002   13.859269023632072        6.4217457444697085E-003   8.2872161869700697E-003  0.56875535579851089     
   122.25564178275818        14.897931672009284        8.5757397150224582E-002   14.983689069159519        5.7233833907256179E-003   8.1293797758590514E-003  0.56875583197940660     
   123.47363824731356        16.008995413708192        8.2643923154701260E-002   16.091639336862890        5.1358299440243931E-003   7.9746151027516657E-003  0.56875628826677604     
   124.70376924706123        17.103370510666196        7.9654799951445074E-002   17.183025310617637        4.6356679636748973E-003   7.8228618392370292E-003  0.56875672554170620     
   125.94615567475317        18.180858646599582        7.6784779302201081E-002   18.257643425901797        4.2056237769036425E-003   7.6732041425174894E-003  0.56875715076413869     
   127.20091962755937        18.805480531977750        7.4019709255528032E-002   18.879500241233298        3.9206392282496519E-003   7.5287730164847440E-003  0.56875755749750567     
   128.46818441906782        17.140056403832432        7.1318994310093767E-002   17.211375398142522        4.1437126702721632E-003   7.3946767282651012E-003  0.56875797365934089     
   129.74807459140280        15.501773023869511        6.8728161070085655E-002   15.570501184939596        4.4139979987646285E-003   7.2621320474167981E-003  0.56875837745064861     
   131.04071592746493        13.890760662155317        6.6242419723662280E-002   13.957003081878982        4.7461779104762004E-003   7.1329167462553323E-003  0.56875875742747839     
   132.34623546329192        12.306862880484902        6.3857190477673506E-002   12.370720070962577        5.1619622876734224E-003   7.0060629392718794E-003  0.56875912066623791     
   133.66476150054393        11.360395645471717        6.1277841991857804E-002   11.421673487463575        5.3650493563063536E-003   6.8665410337397361E-003  0.56875953103736621     
   134.99642361911179        11.024685586965049        5.8526464905243450E-002   11.083212051870285        5.2806410841311248E-003   6.7142544852963372E-003  0.56875998946439377     
   136.34135268985241        10.690094895613401        5.5892577870519267E-002   10.745987473483924        5.2012509793479692E-003   6.5660725752615485E-003  0.56876042128885695     
   137.69968088745023        10.356491812365721        5.3371281990792822E-002   10.409863094356512        5.1269917295768226E-003   6.4209772539934231E-003  0.56876083336479943     
   139.07154170340621        10.023753904486128        5.0957880638760833E-002   10.074711785124890        5.0579988515402612E-003   6.2779173368792424E-003  0.56876123213568053     
   140.45706995915762        9.6919136255391987        4.8647871161683787E-002   9.7405614967008862        4.9943600456873816E-003   6.1388248833263593E-003  0.56876160707896539     
   141.85640181932695        9.3697710425839826        4.6376832695374681E-002   9.4161478752793677        4.9252447295491022E-003   5.9984761693422164E-003  0.56876198319698512     
   143.26967480510450        9.0531227559643224        4.4167290607478975E-002   9.0972900465717998        4.8549942215069712E-003   5.8602080572123117E-003  0.56876234368942824     
   144.69702780776345        8.7358589346869504        4.2054487757483487E-002   8.7779134224444313        4.7909435572642449E-003   5.7248748751313602E-003  0.56876268682070463     
   146.13860110230883        9.7470858636555011        4.0147538814614046E-002   9.7872334024701129        4.1020314080260478E-003   5.5948498823363202E-003  0.56876299239451866     
   147.59453636126389        11.119267238842871        3.8359030140660631E-002   11.157626268983531        3.4379203260547254E-003   5.4696128513378886E-003  0.56876326981246483     
   149.06497666859264        12.497704952906869        3.6654840050566073E-002   12.534359792957446        2.9243488024941616E-003   5.3469989211045576E-003  0.56876353270353142     
   150.55006653376205        13.639411246421854        3.5177926719225691E-002   13.674589173141086        2.5725033691191496E-003   5.2346727802178193E-003  0.56876375848633753     
   152.04995190594420        14.356603780201239        3.4006040108202011E-002   14.390609820309429        2.3630715121057189E-003   5.1407942093970984E-003  0.56876392122471431     
   153.56478018835870        15.057101531370582        3.2876284717721457E-002   15.089977816088311        2.1786834360134127E-003   5.0486787222665209E-003  0.56876407792853634     
   155.09470025275954        15.677110181143080        3.1780347992460822E-002   15.708890529135537        2.0230803654476609E-003   4.9581048302581674E-003  0.56876423046918789     
   156.63986245406582        15.318456105025444        3.0624758767171419E-002   15.349080863792624        1.9952177618278773E-003   4.8651898549213150E-003  0.56876440672235784     
   158.20041864513723        14.964404354580010        2.9511838807607844E-002   14.993916193387628        1.9682542190426989E-003   4.7752689142897022E-003  0.56876457146819825     
   159.77652219169858        14.614842547101945        2.8439990111532115E-002   14.643282537213468        1.9421868040349975E-003   4.6870571841650483E-003  0.56876473019398477     
   161.36832798741187        14.269668817191018        2.7407675283721355E-002   14.297076492474734        1.9170125653414098E-003   4.5992281148066498E-003  0.56876488806034597     
   162.97599246909800        13.928960759654691        2.6413415240687566E-002   13.955374174895370        1.8927056279295785E-003   4.5143619054407091E-003  0.56876503522306399     
   164.59967363211146        13.592614738382276        2.5455786914682092E-002   13.618070525296954        1.8692653168005976E-003   4.4311073587645277E-003  0.56876517702141149     
   166.23953104586687        13.260589009834453        2.4533421147846447E-002   13.285122430982298        1.8466838582256446E-003   4.3494333860653895E-003  0.56876531365512062     
   167.89572586952158        12.932792240538218        2.3645000608169337E-002   12.956437241146391        1.8249616131415165E-003   4.2679721842143878E-003  0.56876544994516909     
   169.56842086781390        12.609285749747343        2.2789257840184166E-002   12.632075007587540        1.8040787302557692E-003   4.1893948030410078E-003  0.56876557664240823     
   171.25778042705809        12.289976717262522        2.1964973302817391E-002   12.311941690565343        1.7840381196451880E-003   4.1123078015303724E-003  0.56876569873676586     
   172.96397057130059        11.974780726417611        2.1170973563764517E-002   11.995951699981374        1.7648431815374338E-003   4.0352722132697433E-003  0.56876582090238825     
   174.68715897863521        11.663748687268622        2.0406129560404846E-002   11.684154816829029        1.7464788750499354E-003   3.9611080940154444E-003  0.56876593412564125     
   176.42751499768323        11.356794877782036        1.9669354853250203E-002   11.376464232635277        1.7289514959160503E-003   3.8883492967263585E-003  0.56876604324630731     
   178.18520966423526        11.053880353117862        1.8959604031169561E-002   11.072839957149027        1.7122620849340962E-003   3.8169687492893094E-003  0.56876614841645456     
   179.96041571806094        10.754929220841364        1.8275871128448775E-002   10.773205091969810        1.6964191224829964E-003   3.7454820765942015E-003  0.56876625398631298     
   181.75330761988442        10.459979671860934        1.7617188148009902E-002   10.477596860008948        1.6814149640793545E-003   3.6768076064420787E-003  0.56876635152854915     
   183.56406156852950        10.168954734876545        1.6982623568070988E-002   10.185937358444624        1.6672617325681461E-003   3.6094327273766625E-003  0.56876644554908384     
   185.39285551823681        9.8817841219107532        1.6371280973592386E-002   9.8981554028843455        1.6539729179056693E-003   3.5417951855194205E-003  0.56876654024721895     
   187.23986919615169        9.5984979134263071        1.5782297737796800E-002   9.6142802111641004        1.6415475096586429E-003   3.4769752007618648E-003  0.56876662745470452     
   189.10528411998786        9.3190248869696966        1.5214843692239532E-002   9.3342397306619329        1.6300035280067291E-003   3.4133806169849338E-003  0.56876671152249580     
   190.98928361586528        9.0432998823549866        1.4668119911877687E-002   9.0579680022668629        1.6193609767893658E-003   3.3493669368714106E-003  0.56876679649296724     
   192.89205283632771        8.7713456948998250        1.4141357544367017E-002   8.7854870524441910        1.6096270428664261E-003   3.2881848262879395E-003  0.56876687447451557     
   194.81377877853785        8.5030963610882466        1.3633816625345678E-002   8.5167301777135940        1.6008275876841058E-003   3.2281581362334083E-003  0.56876694965670771     
   196.75465030265573        8.2385164557562618        1.3144785006007796E-002   8.2516612407622638        1.5929865056837356E-003   3.1692646530113856E-003  0.56876702214259189     
   198.71485815039910        7.9775471083097305        1.2673577282568578E-002   7.9902206855922913        1.5861360757433351E-003   3.1098071437540985E-003  0.56876709566266159     
   200.69459496378798        7.7540796970217887        1.2200577159235244E-002   7.7662802741810264        1.5709679188112774E-003   3.0510798958619770E-003  0.56876716724352772     
   202.69405530407772        7.5957314423638671        1.1711373423651340E-002   7.6074428157875182        1.5394625641282570E-003   2.9896932929664539E-003  0.56876724392922229     
   204.71343567087874        7.4387764540688437        1.1241663136002158E-002   7.4500181172048405        1.5089444024358827E-003   2.9277586314635363E-003  0.56876732099217786     
   206.75293452146883        7.2832411930876635        1.0790672379301642E-002   7.2940318654669651        1.4793837726963127E-003   2.8688212759697884E-003  0.56876739147800515     
   208.81275229029686        7.1290868621734287        1.0357657904165381E-002   7.1394445200775891        1.4507652346113921E-003   2.8110549088083163E-003  0.56876745911799309     
   210.89309140867960        6.9762778463107837        9.9419059290107564E-003   6.9862197522397906        1.4230737482632677E-003   2.7525714271746039E-003  0.56876752732932945     
   212.99415632469709        6.8248366669257248        9.5427309856788121E-003   6.8343793979114054        1.3962834706828073E-003   2.6971142963266525E-003  0.56876758948698092     
   215.11615352328383        6.6747271919114546        9.1594747652305030E-003   6.6838866666766830        1.3703815193181177E-003   2.6427592608491931E-003  0.56876764913283684     
   217.25929154652280        6.5259162143625096        8.7915050567258218E-003   6.5347077194192380        1.3453555130859248E-003   2.5875168434519404E-003  0.56876770949459288     
   219.42378101413905        6.3784226490022133        8.4382147260219486E-003   6.3868608637282360        1.3211834273615700E-003   2.5353393366344596E-003  0.56876776429358911     
   221.60983464419974        6.2322128241882027        8.0990206922629277E-003   6.2403118448804697        1.2978551222415809E-003   2.4841990072571301E-003  0.56876781687609135     
   223.81766727401816        6.0872710283657643        7.7733629936476258E-003   6.0950443913594130        1.2753578964359090E-003   2.4340753211665490E-003  0.56876786733112961     
   226.04749588126720        5.9435670580894122        7.4607038617425583E-003   5.9510277619511571        1.2536832560996868E-003   2.3829126072660092E-003  0.56876791857240838     
   228.29953960530423        5.8011153297483622        7.1605268582189208E-003   5.8082758566065840        1.2328145279247073E-003   2.3348019214066017E-003  0.56876796491545434     
   230.57401976870617        5.6598852411050657        6.8723360041948265E-003   5.6667575771092595        1.2127457211078649E-003   2.2876479117806374E-003  0.56876800938160577     
   232.87115989902131        5.5198485757883979        6.5956549823532841E-003   5.5264442307707489        1.1934717346154089E-003   2.2392840126515480E-003  0.56876805468956693     
   235.19118575073557        5.3810168379522612        6.3300263689579231E-003   5.3873468643212181        1.1749802877701802E-003   2.1940287986559190E-003  0.56876809552248797     
   237.53432532745992        5.2433614538099897        6.0750108615542859E-003   5.2494364646715415        1.1572691473530198E-003   2.1496737419173977E-003  0.56876813469993015     
   239.90080890433643        5.1068560382438699        5.8301865731304001E-003   5.1126862248169997        1.1403372545787478E-003   2.1039351521556860E-003  0.56876817473820263     
   242.29086905067044        4.9715094335979266        5.5951483526173506E-003   4.9771045819505435        1.1241773727054363E-003   2.0613714978965129E-003  0.56876821070665851     
   244.70474065278538        4.8372949346645839        5.3695070997211002E-003   4.8426644417643052        1.1087918984047660E-003   2.0196547256657042E-003  0.56876824521523350     
   247.14266093710773        4.7041878425475216        5.1528891405049045E-003   4.7093407316880276        1.0941848199329358E-003   1.9763774639729747E-003  0.56876828056980866     
   249.60486949347958        4.5721945675999800        4.9449356261622533E-003   4.5771395032261424        1.0803550170749381E-003   1.9363511228991488E-003  0.56876831224542679     
   252.09160829870453        4.4956427047671168        4.7515451435479134E-003   4.5003942499106664        1.0558064204357724E-003   1.8980955285951267E-003  0.56876834123539954     
   254.60312174032967        4.4300791450421171        4.5668611879475171E-003   4.4346460062300652        1.0298141456007328E-003   1.8582528592356198E-003  0.56876837086752985     
   257.13965664066166        4.3651621630634194        4.3893649705511305E-003   4.3695515280339698        1.0045344338864167E-003   1.8217138390955571E-003  0.56876839731275730     
   259.70146228102499        4.3008755859872174        4.2187763473108568E-003   4.3050943623345237        9.7994979720331631E-004   1.7858918842182565E-003  0.56876842272939920     
   262.28879042625908        4.2372128094470218        4.0548261155077241E-003   4.2412676355625241        9.5604108580851863E-004   1.7507729075679028E-003  0.56876844715752017     
   264.90189534946063        4.1741591785246879        3.8972555794579392E-003   4.1780564341041453        9.3279151225576611E-004   1.7137351874209280E-003  0.56876847237563199     
   267.54103385697420        4.1117247387687970        3.7458161504949007E-003   4.1154705549192938        9.1017931011982609E-004   1.6800320986592990E-003  0.56876849487309877     
   270.20646531362877        4.0498946812149494        3.6002689346104439E-003   4.0534949501495596        8.8818882936504131E-004   1.6469903697258895E-003  0.56876851649572824     
   272.89845166822840        3.9886552396916968        3.4603843619523196E-003   3.9921156240536524        8.6680464390923495E-004   1.6118462373521140E-003  0.56876853879074341     
   275.61725747929444        3.9280152552704712        3.3259418297096237E-003   3.9313411971001813        8.4600691289855238E-004   1.5801424064472865E-003  0.56876855870574639     
   278.36314994106527        3.8679608257450586        3.1967293354929010E-003   3.8711575550805515        8.2578125276701201E-004   1.5490606691267873E-003  0.56876857784646406     
   281.13639890975651        3.8084790136184812        3.0725431492526741E-003   3.8115515567677369        8.0611349564381723E-004   1.5156873798974210E-003  0.56876859751710307     
   283.93727693008009        3.7495775572006451        2.9531874969835987E-003   3.7525307446976295        7.8698555665572838E-004   1.4858702698850716E-003  0.56876861514895416     
   286.76605926203047        3.6912433995154004        2.8384742346994596E-003   3.6940818737500982        7.6838422420181585E-004   1.4566381999147027E-003  0.56876863209540396     
   289.62302390793434        3.6334643759453455        2.7282225579232456E-003   3.6361925985032681        7.5029649393330768E-004   1.4249193677439444E-003  0.56876864940505223     
   292.50845163977334        3.5762472160912036        2.6222587215504224E-003   3.5788694748127532        7.3270588380081091E-004   1.3968831115320861E-003  0.56876866501991308     
   295.42262602677539        3.5195796510672808        2.5204157498578904E-003   3.5221000668171381        7.1560026746643436E-004   1.3693969230215263E-003  0.56876868002788150     
   298.36583346328507        3.4634559014748327        2.4225331814423982E-003   3.4658784346562732        6.9896657575142318E-004   1.3424499988172400E-003  0.56876869445257505     
   301.33836319690766        3.4078647827332249        2.3284568102747870E-003   3.4101932395435002        6.8279321631242284E-004   1.3128671576675781E-003  0.56876870904309274     
   304.34050735693700        3.3528117533574262        2.2380384493806671E-003   3.3550497918068087        6.6706564380834637E-004   1.2870292326412703E-003  0.56876872234012832     
   307.37256098306301        3.2982855439534395        2.1511356834527490E-003   3.3004366796368898        6.5177305073746015E-004   1.2616982057765845E-003  0.56876873512047332     
   310.43482205436766        3.2442756251311953        2.0676116497551468E-003   3.2463432367809473        6.3690481842128841E-004   1.2335263029694850E-003  0.56876874786063825     
   313.52759151861028        3.1907866444943451        1.9873348267740766E-003   3.1927739793211183        6.2244770210656910E-004   1.2092448432091030E-003  0.56876875964927009     
   316.65117332180233        3.1378080002173956        1.9101788140965773E-003   3.1397181790314934        6.0839180626262731E-004   1.1854397196063345E-003  0.56876877097990275     
   319.80587443807968        3.0853297747888835        1.8360221384140290E-003   3.0871657969272981        5.9472741640291852E-004   1.1585810759656215E-003  0.56876878204156833     
   322.99200489986913        3.0333558766727231        1.7647480663359743E-003   3.0351206247390587        5.8144248105055025E-004   1.1357697756117378E-003  0.56876879250215573     
   326.20987782835738        2.9818763272795632        1.6962444084857367E-003   2.9835725716880490        5.6852795356207261E-004   1.1134059453269561E-003  0.56876880255641094     
   329.45980946426505        2.9308817807790182        1.6304033477386943E-003   2.9325121841267574        5.5597496118304970E-004   1.0877676484779297E-003  0.56876881208994468     
   332.74211919892434        2.8803754727728395        1.5671212734446095E-003   2.8819425940462851        5.4377255004387534E-004   1.0663453859900928E-003  0.56876882138321316     
   336.05712960566757        2.8303480067700377        1.5062986070335451E-003   2.8318543053770711        5.3191246603803515E-004   1.0453433213669654E-003  0.56876883031555658     
   339.40516647153021        2.7807943198688774        1.4478396515244137E-003   2.7822421595204028        5.2038592204137592E-004   1.0247532034529626E-003  0.56876883890101138     
   342.78655882926483        2.7317057903317505        1.3916524368583786E-003   2.7330974427686079        5.0918507883445415E-004   1.0007274239381228E-003  0.56876884672139560     
   346.20163898968025        2.6830848112854007        1.3376485803291325E-003   2.6844224598657305        4.9830032356234979E-004   9.8101239626551852E-004  0.56876885466958804     
   349.65074257429842        2.6349227236361132        1.2857431377363204E-003   2.6362084667738488        4.8772437913826785E-004   9.6168404714000412E-004  0.56876886230916912     
   353.13420854833805        2.5973478813465425        1.2356474272086739E-003   2.5985835287737507        4.7550806565443190E-004   9.3861178666788004E-004  0.56876886894185563     
   356.65237925402812        2.5612533710979575        1.1874813571067248E-003   2.5624408524550621        4.6341805547199451E-004   9.2003415562979510E-004  0.56876887607629989     
   360.20560044425036        2.5254913208425118        1.1411927377712294E-003   2.5266325135802834        4.5166550008261347E-004   9.0182160330749969E-004  0.56876888293245043     
   363.79422131651853        2.4900551833001416        1.0967083689296126E-003   2.4911518916690718        4.4024146925654461E-004   8.7969571909423088E-004  0.56876888842369677     
   367.41859454729803        2.4549476015240952        1.0539579098206603E-003   2.4560015594339153        4.2913568428824106E-004   8.6227568899686653E-004  0.56876889479812620     
   371.07907632666394        2.4201619973870909        1.0128737596729724E-003   2.4211748711467629        4.1833977865185582E-004   8.4519799104624529E-004  0.56876890092391208     
   374.77602639330780        2.3856921821476917        9.7339095479832480E-004   2.3866655731024893        4.0784555899592935E-004   8.2395094293097196E-004  0.56876890535137659     
   378.50980806988957        2.3515404015383266        9.3544706917150007E-004   2.3524758486074981        3.9764364413144543E-004   8.0762619641326508E-004  0.56876891106539373     
   382.28078829874380        2.3177004419959917        8.9898210796122502E-004   2.3185994241039536        3.8772635696165839E-004   7.9162226020587146E-004  0.56876891655653183     
   386.08933767794292        2.2841689898538569        8.6393841759453726E-004   2.2850329282714510        3.7808576275006987E-004   7.7593282888085795E-004  0.56876892183348371     
   389.93583049771672        2.2509403140359510        8.3026059205112848E-004   2.2517705746280003        3.6871455795992459E-004   7.5589342248850663E-004  0.56876892513371380     
   393.82064477723787        2.2180161581985627        7.9789538937049208E-004   2.2188140535879328        3.5960444187752260E-004   7.4090593372897352E-004  0.56876893007595208     
   397.74416230177059        2.1853907741868848        7.6679164075793289E-004   2.1861575658276444        3.5074857034270439E-004   7.2621297745745206E-004  0.56876893482541802     
   401.70676866019079        2.1530587399361254        7.3690017300422593E-004   2.1537956401091285        3.4214024732954178E-004   7.0689558897876596E-004  0.56876893722857913     
   405.70885328288250        2.1210214825446672        7.0817373349736222E-004   2.1217296562781645        3.3377189756569003E-004   6.9287080554397132E-004  0.56876894169886794     
   409.75080948000794        2.0892735677693111        6.8056690922406807E-004   2.0899541346785346        3.2563724625887504E-004   6.7912163822124395E-004  0.56876894599479999     
   413.83303448016079        2.0578098642766389        6.5403605812030467E-004   2.0584639003347589        3.1773015694564361E-004   6.6046070457083730E-004  0.56876894754862650     
   417.95592946940616        2.0266315119106491        6.2853924268823670E-004   2.0272600511533372        3.1004371754410679E-004   6.4734826394849984E-004  0.56876895161617158     
   422.11989963070380        1.9957333716530175        6.0403615779804174E-004   1.9963374078108167        3.0257217814719391E-004   6.3449351290696199E-004  0.56876895552507523     
   426.32535418373186        1.9651105858920617        5.8048806994815143E-004   1.9656910739620104        2.9530991804227431E-004   6.1642595089794674E-004  0.56876895626855317     
   430.57270642510173        1.9347640343105652        5.5785775850818241E-004   1.9353218920690736        2.8825063199784852E-004   6.0417868983246353E-004  0.56876895999574673     
   434.86237376897492        1.9046888557280677        5.3610945134607868E-004   1.9052249651794149        2.8138905438686253E-004   5.9217211866661274E-004  0.56876896357758089     
   439.19477778808721        1.8748821679993282        5.1520877191779375E-004   1.8753973767712449        2.7471978914932508E-004   5.8040150644412625E-004  0.56876896701972357     
   443.57034425517662        1.8453394629591355        4.9512268315315413E-004   1.8458345856422889        2.6823784048930256E-004   5.6321089662027376E-004  0.56876896698495172     
   447.98950318482707        1.8160612938160869        4.7581943827054832E-004   1.8165371132543566        2.6193763661569778E-004   5.5200923945074656E-004  0.56876897029392948     
   452.45268887573064        1.7879733478209647        4.5729857165313056E-004   1.7884306463926178        2.5569824168218761E-004   5.4104349075477032E-004  0.56876897346638666     
   456.96033995336734        1.7608948289001372        4.3952258713661637E-004   1.7613343514872724        2.4953955321741330E-004   5.2434552896545787E-004  0.56876897269185756     
   461.51289941311137        1.7340562606105481        4.2243787937407129E-004   1.7344786984899223        2.4355322422919094E-004   5.1393566166547098E-004  0.56876897576480423     
   466.11081466376942        1.7074535254391758        4.0601755162186136E-004   1.7078595429907972        2.3773474422307875E-004   5.0373012056969667E-004  0.56876897871830512     
   470.75453757154582        1.6810827173968688        3.9023575434465511E-004   1.6814729531512129        2.3207970940794647E-004   4.8743863999183506E-004  0.56876897723468678     
   475.44452450445488        1.6549441592273797        3.7506764638477619E-004   1.6553192268737633        2.2658327185211830E-004   4.7775315391807623E-004  0.56876898013089283     
   480.18123637716872        1.6290339493042374        3.6048935156123181E-004   1.6293944386557988        2.2124130475038606E-004   4.6825776942433010E-004  0.56876898291453382     
   484.96513869631428        1.6033483827092303        3.4647792321192779E-004   1.6036948606324413        2.1604978086372926E-004   4.5231881311134399E-004  0.56876898073134519     
   489.79670160622396        1.5778876186684467        3.3301130983692557E-004   1.5782206299782848        2.1100428134785410E-004   4.4332261893697812E-004  0.56876898349149274     
   494.67639993513501        1.5526479592101132        3.2006831635616583E-004   1.5529680275264699        2.0610103407342066E-004   4.3450299106653805E-004  0.56876898614437510     
   499.60471324185841        1.5276270428395324        3.0762857335413143E-004   1.5279346714128867        2.0133620835350647E-004   4.2585646126117754E-004  0.56876898869416204     
   504.58212586290665        1.5085296907928019        2.9566124915264097E-004   1.5088253520419546        1.9595458729037830E-004   4.1051493711023566E-004  0.56876898593018688     
   509.60912696009012        1.4900867883702338        2.8415856390031908E-004   1.4903709469341335        1.9066297855904017E-004   4.0232893363946481E-004  0.56876898849155666     
   514.68621056859502        1.4717982717293732        2.7310340404542013E-004   1.4720713751334191        1.8552320808538770E-004   3.9430367205186976E-004  0.56876899095331057     
   519.81387564553245        1.4536614327182553        2.6247835345605182E-004   1.4539239110717119        1.8053101091278882E-004   3.7920604966490401E-004  0.56876898751965754     
   524.99262611897120        1.4356767059348519        2.5226667560326351E-004   1.4359289726104549        1.7568186199673507E-004   3.7163475087082019E-004  0.56876899001909420     
   530.22297093746943        1.4178413866800443        2.4245228392124230E-004   1.4180838389639649        1.7097175587190601E-004   3.6421212128377289E-004  0.56876899242133039     
   535.50542412008315        1.4001529024288031        2.3301971813464935E-004   1.4003859221469375        1.6639678709237939E-004   3.4931004194007080E-004  0.56876898831145228     
   540.84050480689154        1.3826115804489798        2.2395412129149104E-004   1.3828355345702719        1.6195282496923015E-004   3.4232570022159765E-004  0.56876899077999377     
   546.22873731000686        1.3652148532841644        2.1524121328467957E-004   1.3654300944974493        1.5763620133471553E-004   3.3547850028354517E-004  0.56876899315254181     
   551.67065116511071        1.3479602769717092        2.0686726993226169E-004   1.3481671442416423        1.5344334032752789E-004   3.2072371837064186E-004  0.56876898835541578     
   557.16678118348750        1.3308480819387318        1.9881910266906380E-004   1.3310469010414012        1.4937047110324153E-004   3.1430061312904129E-004  0.56876899082215904     
   562.71766750458676        1.3138758307551450        1.9108403488345469E-004   1.3140669147900279        1.4541423479487542E-004   3.0800362722481522E-004  0.56876899319298369     
   568.32385564910828        1.2970420086813337        1.8364988386686777E-004   1.2972256585651998        1.4157126992846739E-004   3.0183028323829236E-004  0.56876899547161797     
   573.98589657261186        1.2803443371478580        1.7650494070353264E-004   1.2805208420885614        1.3783839739433580E-004   2.8746297999408858E-004  0.56876899018535443     
   579.70434671965950        1.2637829238374911        1.6963795342845830E-004   1.2639525617909202        1.3421227865395108E-004   2.8169288842160679E-004  0.56876899258087299     
